typus,et,note,compare,result
1393,1393,,0,TRUE
1392,1392,,0,TRUE
1391,1391,,0,TRUE
1390,1390,,0,TRUE
1389,1389,,0,TRUE
1388,1388,,0,TRUE
1387,1387,,0,TRUE
1386,1386,,0,TRUE
1385,1385,,0,TRUE
1384,1384,,0,TRUE
1383,1383,,0,TRUE
1382,1382,,0,TRUE
1381,1381,,0,TRUE
1380,1380,,0,TRUE
1379,1379,,0,TRUE
1378,1378,,0,TRUE
1377,1377,,0,TRUE
1376,1376,,0,TRUE
1375,1375,,0,TRUE
1374,4234,solved,-2860,FALSE
1373,1373,,0,TRUE
1372,1372,,0,TRUE
1371,1371,,0,TRUE
1370,1370,,0,TRUE
1369,1369,,0,TRUE
1368,1368,,0,TRUE
1367,1367,,0,TRUE
1366,1366,,0,TRUE
1365,1365,,0,TRUE
1364,1364,,0,TRUE
1363,1363,,0,TRUE
1362,1362,,0,TRUE
1361,1361,,0,TRUE
1360,1360,,0,TRUE
1359,1359,,0,TRUE
1358,1358,,0,TRUE
1357,1357,,0,TRUE
1356,1356,,0,TRUE
1355,1355,,0,TRUE
1354,1354,,0,TRUE
1353,1353,,0,TRUE
1352,1352,,0,TRUE
1351,1351,,0,TRUE
1350,1350,,0,TRUE
1349,1349,,0,TRUE
1348,1348,,0,TRUE
1347,1347,,0,TRUE
1346,1346,,0,TRUE
1345,1345,,0,TRUE
1344,1344,,0,TRUE
1343,1343,,0,TRUE
1342,1342,,0,TRUE
1341,1341,,0,TRUE
1340,1340,,0,TRUE
1339,1339,,0,TRUE
1338,1338,,0,TRUE
1337,1337,,0,TRUE
1336,1336,,0,TRUE
1335,1335,,0,TRUE
1334,1334,,0,TRUE
1333,1333,,0,TRUE
1332,1332,,0,TRUE
1331,1331,,0,TRUE
1330,1330,,0,TRUE
1329,1329,,0,TRUE
1328,1328,,0,TRUE
1327,1327,,0,TRUE
1326,1326,,0,TRUE
1325,1325,,0,TRUE
1324,1324,,0,TRUE
1323,1323,,0,TRUE
1322,1322,,0,TRUE
1321,1321,,0,TRUE
1320,1320,,0,TRUE
1319,1319,,0,TRUE
1318,1318,,0,TRUE
1317,1317,,0,TRUE
1316,1316,,0,TRUE
1315,1315,,0,TRUE
1314,1314,,0,TRUE
1313,1313,,0,TRUE
1312,1312,,0,TRUE
1311,1311,,0,TRUE
1310,1310,,0,TRUE
1309,1309,,0,TRUE
1308,1308,,0,TRUE
1307,1307,,0,TRUE
1306,1306,,0,TRUE
1305,1305,,0,TRUE
1304,1304,,0,TRUE
1303,1303,,0,TRUE
1302,1302,,0,TRUE
1301,1301,,0,TRUE
1300,1300,,0,TRUE
1299,1299,,0,TRUE
1298,1298,,0,TRUE
1297,1297,,0,TRUE
1296,1296,,0,TRUE
1295,1295,,0,TRUE
1294,1294,,0,TRUE
1293,1293,,0,TRUE
1292,1292,,0,TRUE
1291,1291,,0,TRUE
1290,1290,,0,TRUE
1289,1289,,0,TRUE
1288,1288,,0,TRUE
1287,1287,,0,TRUE
1286,1286,,0,TRUE
1285,1285,,0,TRUE
1284,1284,,0,TRUE
1283,1283,,0,TRUE
1282,1282,,0,TRUE
1281,1281,,0,TRUE
1280,1280,,0,TRUE
1279,1279,,0,TRUE
1278,1278,,0,TRUE
1277,1277,,0,TRUE
1276,1276,,0,TRUE
1275,1275,,0,TRUE
1274,1274,,0,TRUE
1273,1273,,0,TRUE
1272,1272,,0,TRUE
1271,1271,,0,TRUE
1270,1270,,0,TRUE
1269,1269,,0,TRUE
1268,1268,,0,TRUE
1267,1267,,0,TRUE
1266,1266,,0,TRUE
1265,1265,,0,TRUE
1264,1264,,0,TRUE
1263,1263,,0,TRUE
1262,1262,,0,TRUE
1261,1261,,0,TRUE
1260,1260,,0,TRUE
1259,1259,,0,TRUE
1258,1258,,0,TRUE
1257,1257,,0,TRUE
1256,1256,,0,TRUE
1255,1255,,0,TRUE
1254,1254,,0,TRUE
1253,1253,,0,TRUE
1252,1252,,0,TRUE
1251,1251,,0,TRUE
1250,1250,,0,TRUE
1249,1249,,0,TRUE
1248,1248,,0,TRUE
1247,1247,,0,TRUE
1246,1246,,0,TRUE
1245,1245,,0,TRUE
1244,1244,,0,TRUE
1243,1243,,0,TRUE
1242,1242,,0,TRUE
1241,1241,,0,TRUE
1240,1240,,0,TRUE
1239,1239,,0,TRUE
1238,1238,,0,TRUE
1237,1237,,0,TRUE
1236,1236,,0,TRUE
1235,1235,,0,TRUE
1234,1234,,0,TRUE
1233,1233,,0,TRUE
1232,1232,,0,TRUE
1231,1231,,0,TRUE
1230,1230,,0,TRUE
1229,1229,,0,TRUE
1228,1228,,0,TRUE
1227,1227,,0,TRUE
1226,1226,,0,TRUE
1225,1225,,0,TRUE
1224,1224,,0,TRUE
1223,1223,,0,TRUE
1222,1222,,0,TRUE
1221,1221,,0,TRUE
1220,1220,,0,TRUE
1219,1219,,0,TRUE
1218,1218,,0,TRUE
1217,1217,,0,TRUE
1216,1216,,0,TRUE
1215,1215,,0,TRUE
1214,1214,,0,TRUE
1213,1213,,0,TRUE
1212,1212,,0,TRUE
1211,1211,,0,TRUE
1210,1210,,0,TRUE
1209,1209,,0,TRUE
1208,1208,,0,TRUE
1207,1207,,0,TRUE
1206,1206,,0,TRUE
1205,1205,,0,TRUE
1204,1204,,0,TRUE
1203,1203,,0,TRUE
1202,1202,,0,TRUE
1201,1201,,0,TRUE
1200,1200,,0,TRUE
1199,1199,,0,TRUE
1198,1198,,0,TRUE
1197,1197,,0,TRUE
1196,1196,,0,TRUE
1195,1195,,0,TRUE
1194,1194,,0,TRUE
1193,1193,,0,TRUE
1192,1192,,0,TRUE
1191,1191,,0,TRUE
1190,1190,,0,TRUE
1189,1189,,0,TRUE
1188,1188,,0,TRUE
1187,1187,,0,TRUE
1186,1186,,0,TRUE
1185,1185,,0,TRUE
1184,1184,,0,TRUE
1183,1183,,0,TRUE
1182,1182,,0,TRUE
1181,1181,,0,TRUE
1180,1180,,0,TRUE
1179,1179,,0,TRUE
1178,1178,,0,TRUE
1177,1177,,0,TRUE
1176,1176,,0,TRUE
1175,1175,,0,TRUE
1174,1174,,0,TRUE
1173,1173,,0,TRUE
1172,1172,,0,TRUE
1171,1171,,0,TRUE
1170,1170,,0,TRUE
1169,1169,,0,TRUE
1168,1168,,0,TRUE
1167,1167,,0,TRUE
1166,1166,,0,TRUE
1165,1165,,0,TRUE
1164,1164,,0,TRUE
1163,1163,,0,TRUE
1162,1162,,0,TRUE
1161,1161,,0,TRUE
1160,1160,,0,TRUE
1159,1159,,0,TRUE
1158,1158,,0,TRUE
1157,1157,,0,TRUE
1156,1156,,0,TRUE
1155,1155,,0,TRUE
1154,1154,,0,TRUE
1153,1153,,0,TRUE
1152,1152,,0,TRUE
1151,1151,,0,TRUE
1150,1150,,0,TRUE
1149,1149,,0,TRUE
1148,1148,,0,TRUE
1147,1147,,0,TRUE
1146,1146,,0,TRUE
1145,1145,,0,TRUE
1144,1144,,0,TRUE
1143,1143,,0,TRUE
1142,1142,,0,TRUE
1141,1141,,0,TRUE
1140,1140,,0,TRUE
1139,1139,,0,TRUE
1138,1138,,0,TRUE
1137,1137,,0,TRUE
1136,1136,,0,TRUE
1135,1135,,0,TRUE
1134,1134,,0,TRUE
1133,1133,,0,TRUE
1132,1132,,0,TRUE
1131,1131,,0,TRUE
1130,1130,,0,TRUE
1129,1129,,0,TRUE
1128,1128,,0,TRUE
1127,1127,,0,TRUE
1126,1126,,0,TRUE
1125,1125,,0,TRUE
1124,1124,,0,TRUE
1123,1123,,0,TRUE
1122,1122,,0,TRUE
1121,1121,,0,TRUE
1120,1120,,0,TRUE
1119,1119,,0,TRUE
1118,1118,,0,TRUE
1117,1117,,0,TRUE
1116,1116,,0,TRUE
1115,1115,,0,TRUE
1114,1114,,0,TRUE
1113,1113,,0,TRUE
1112,1112,,0,TRUE
1111,1111,,0,TRUE
1110,1110,,0,TRUE
1109,1109,,0,TRUE
1108,1108,,0,TRUE
1107,1107,,0,TRUE
1106,1106,,0,TRUE
1105,1105,,0,TRUE
1104,1104,,0,TRUE
1103,1103,,0,TRUE
1102,1102,,0,TRUE
1101,1101,,0,TRUE
1100,1100,,0,TRUE
1099,1099,,0,TRUE
1098,1098,,0,TRUE
1097,1097,,0,TRUE
1096,1096,,0,TRUE
1095,1095,,0,TRUE
1094,1094,,0,TRUE
1093,1093,,0,TRUE
1092,1092,,0,TRUE
1091,1091,,0,TRUE
1090,1090,,0,TRUE
1089,1089,,0,TRUE
1088,1088,,0,TRUE
1087,1087,,0,TRUE
1086,1086,,0,TRUE
1085,1085,,0,TRUE
1084,1084,,0,TRUE
1083,1083,,0,TRUE
1082,1082,,0,TRUE
1081,1081,,0,TRUE
1080,1080,,0,TRUE
1079,1079,,0,TRUE
1078,1078,,0,TRUE
1077,1077,,0,TRUE
1076,1076,,0,TRUE
1075,1075,,0,TRUE
1074,1074,,0,TRUE
1073,1073,,0,TRUE
1072,1072,,0,TRUE
1071,1071,,0,TRUE
1070,1070,,0,TRUE
1069,1069,,0,TRUE
1068,1068,,0,TRUE
1067,1067,,0,TRUE
1066,1066,,0,TRUE
1065,1065,,0,TRUE
1064,1064,,0,TRUE
1063,1063,,0,TRUE
1062,1062,,0,TRUE
1061,1061,,0,TRUE
1060,1060,,0,TRUE
1059,1059,,0,TRUE
1058,1058,,0,TRUE
1057,1057,,0,TRUE
1056,1056,,0,TRUE
1055,1055,,0,TRUE
1054,1054,,0,TRUE
1053,1053,,0,TRUE
1052,1052,,0,TRUE
1051,1051,,0,TRUE
1050,1050,,0,TRUE
1049,1049,,0,TRUE
1048,1048,,0,TRUE
1047,1047,,0,TRUE
1046,1046,,0,TRUE
1045,1045,,0,TRUE
1044,1044,,0,TRUE
1043,1043,,0,TRUE
1042,1042,,0,TRUE
1041,1041,,0,TRUE
1040,1040,,0,TRUE
1039,1039,,0,TRUE
1038,4657,solved,-3619,FALSE
1037,1037,,0,TRUE
1036,1036,,0,TRUE
1035,1035,,0,TRUE
1034,1034,,0,TRUE
1033,1033,,0,TRUE
1032,1032,,0,TRUE
1031,1031,,0,TRUE
1030,1030,,0,TRUE
1029,1029,,0,TRUE
1028,1028,,0,TRUE
1027,1027,,0,TRUE
1026,1026,,0,TRUE
1025,1025,,0,TRUE
1024,1024,,0,TRUE
1023,1023,,0,TRUE
1022,1022,,0,TRUE
1021,1021,,0,TRUE
1020,1020,,0,TRUE
1019,1019,,0,TRUE
1018,1018,,0,TRUE
1017,1017,,0,TRUE
1016,1016,,0,TRUE
1015,1015,,0,TRUE
1014,1014,,0,TRUE
1013,1013,,0,TRUE
1012,1012,,0,TRUE
1011,1011,,0,TRUE
1010,1010,,0,TRUE
1009,1009,,0,TRUE
1008,1008,,0,TRUE
1007,1007,,0,TRUE
1006,1006,,0,TRUE
1005,1005,,0,TRUE
1004,1004,,0,TRUE
1003,1003,,0,TRUE
1002,1002,,0,TRUE
1001,1001,,0,TRUE
1000,1000,,0,TRUE
999,999,,0,TRUE
998,998,,0,TRUE
997,997,,0,TRUE
996,996,,0,TRUE
995,995,,0,TRUE
994,994,,0,TRUE
993,993,,0,TRUE
992,992,,0,TRUE
991,991,,0,TRUE
990,990,,0,TRUE
989,989,,0,TRUE
988,988,,0,TRUE
987,987,,0,TRUE
986,986,,0,TRUE
985,985,,0,TRUE
984,984,,0,TRUE
983,983,,0,TRUE
982,982,,0,TRUE
981,981,,0,TRUE
980,980,,0,TRUE
979,979,,0,TRUE
978,978,,0,TRUE
977,977,,0,TRUE
976,976,,0,TRUE
975,975,,0,TRUE
974,974,,0,TRUE
973,973,,0,TRUE
972,972,,0,TRUE
971,971,,0,TRUE
970,970,,0,TRUE
969,969,,0,TRUE
968,968,,0,TRUE
967,967,,0,TRUE
966,966,,0,TRUE
965,965,,0,TRUE
964,964,,0,TRUE
963,963,,0,TRUE
962,962,,0,TRUE
961,961,,0,TRUE
960,960,,0,TRUE
959,959,,0,TRUE
958,958,,0,TRUE
957,957,,0,TRUE
956,956,,0,TRUE
955,955,,0,TRUE
954,954,,0,TRUE
953,953,,0,TRUE
952,952,,0,TRUE
951,951,,0,TRUE
950,950,,0,TRUE
949,949,,0,TRUE
948,948,,0,TRUE
947,947,,0,TRUE
946,946,,0,TRUE
945,945,,0,TRUE
944,944,,0,TRUE
943,943,,0,TRUE
942,942,,0,TRUE
941,941,,0,TRUE
940,940,,0,TRUE
939,939,,0,TRUE
938,938,,0,TRUE
937,937,,0,TRUE
936,936,,0,TRUE
935,935,,0,TRUE
934,934,,0,TRUE
933,933,,0,TRUE
932,932,,0,TRUE
931,931,,0,TRUE
930,930,,0,TRUE
929,929,,0,TRUE
928,928,,0,TRUE
927,927,,0,TRUE
926,926,,0,TRUE
925,925,,0,TRUE
924,924,,0,TRUE
923,923,,0,TRUE
922,922,,0,TRUE
921,921,,0,TRUE
920,920,,0,TRUE
919,919,,0,TRUE
918,918,,0,TRUE
917,917,,0,TRUE
916,916,,0,TRUE
915,915,,0,TRUE
914,914,,0,TRUE
913,913,,0,TRUE
912,912,,0,TRUE
911,911,,0,TRUE
910,910,,0,TRUE
909,909,,0,TRUE
908,908,,0,TRUE
907,907,,0,TRUE
906,906,,0,TRUE
905,905,,0,TRUE
904,904,,0,TRUE
903,903,,0,TRUE
902,902,,0,TRUE
901,901,,0,TRUE
900,900,,0,TRUE
899,899,,0,TRUE
898,898,,0,TRUE
897,897,,0,TRUE
896,896,,0,TRUE
895,895,,0,TRUE
894,894,,0,TRUE
893,893,,0,TRUE
892,892,,0,TRUE
891,891,,0,TRUE
890,890,,0,TRUE
889,889,,0,TRUE
888,888,,0,TRUE
887,887,,0,TRUE
886,886,,0,TRUE
885,885,,0,TRUE
884,884,,0,TRUE
883,883,,0,TRUE
882,882,,0,TRUE
881,881,,0,TRUE
880,880,,0,TRUE
879,879,,0,TRUE
878,878,,0,TRUE
877,877,,0,TRUE
876,876,,0,TRUE
875,875,,0,TRUE
874,874,,0,TRUE
873,873,,0,TRUE
872,872,,0,TRUE
871,871,,0,TRUE
870,870,,0,TRUE
869,869,,0,TRUE
868,868,,0,TRUE
867,867,,0,TRUE
866,866,,0,TRUE
865,865,,0,TRUE
864,864,,0,TRUE
863,863,,0,TRUE
862,862,,0,TRUE
861,861,,0,TRUE
860,860,,0,TRUE
859,859,,0,TRUE
858,858,,0,TRUE
857,857,,0,TRUE
856,856,,0,TRUE
855,855,,0,TRUE
854,854,,0,TRUE
853,853,,0,TRUE
852,852,,0,TRUE
851,851,,0,TRUE
850,850,,0,TRUE
849,849,,0,TRUE
848,848,,0,TRUE
847,847,,0,TRUE
846,846,,0,TRUE
845,845,,0,TRUE
844,844,,0,TRUE
843,843,,0,TRUE
842,842,,0,TRUE
841,841,,0,TRUE
840,840,,0,TRUE
839,839,,0,TRUE
838,838,,0,TRUE
837,837,,0,TRUE
836,836,,0,TRUE
835,835,,0,TRUE
834,834,,0,TRUE
833,833,,0,TRUE
832,832,,0,TRUE
831,831,,0,TRUE
830,830,,0,TRUE
829,829,,0,TRUE
828,828,,0,TRUE
827,827,,0,TRUE
826,826,,0,TRUE
825,825,,0,TRUE
824,824,,0,TRUE
823,823,,0,TRUE
822,822,,0,TRUE
821,821,,0,TRUE
820,820,,0,TRUE
819,819,,0,TRUE
818,818,,0,TRUE
817,817,,0,TRUE
816,816,,0,TRUE
815,815,,0,TRUE
814,814,,0,TRUE
813,813,,0,TRUE
812,812,,0,TRUE
811,811,,0,TRUE
810,810,,0,TRUE
809,809,,0,TRUE
808,808,,0,TRUE
807,807,,0,TRUE
806,806,,0,TRUE
805,805,,0,TRUE
804,804,,0,TRUE
803,803,,0,TRUE
802,802,,0,TRUE
801,801,,0,TRUE
800,800,,0,TRUE
799,799,,0,TRUE
798,798,,0,TRUE
797,797,,0,TRUE
796,796,,0,TRUE
795,795,,0,TRUE
794,794,,0,TRUE
793,793,,0,TRUE
792,792,,0,TRUE
791,791,,0,TRUE
790,790,,0,TRUE
789,789,,0,TRUE
788,788,,0,TRUE
787,787,,0,TRUE
786,786,,0,TRUE
785,785,,0,TRUE
784,784,,0,TRUE
783,783,,0,TRUE
782,782,,0,TRUE
781,781,,0,TRUE
780,780,,0,TRUE
779,779,,0,TRUE
778,778,,0,TRUE
777,777,,0,TRUE
776,776,,0,TRUE
775,775,,0,TRUE
774,774,,0,TRUE
773,773,,0,TRUE
772,772,,0,TRUE
771,771,,0,TRUE
770,770,,0,TRUE
769,769,,0,TRUE
768,768,,0,TRUE
767,767,,0,TRUE
766,766,,0,TRUE
765,765,,0,TRUE
764,764,,0,TRUE
763,763,,0,TRUE
762,762,,0,TRUE
761,761,,0,TRUE
760,760,,0,TRUE
759,759,,0,TRUE
758,758,,0,TRUE
757,757,,0,TRUE
756,756,,0,TRUE
755,755,,0,TRUE
754,754,,0,TRUE
753,753,,0,TRUE
752,752,,0,TRUE
751,751,,0,TRUE
750,750,,0,TRUE
749,749,,0,TRUE
748,748,,0,TRUE
747,747,,0,TRUE
746,746,,0,TRUE
745,745,,0,TRUE
744,744,,0,TRUE
743,743,,0,TRUE
742,742,,0,TRUE
741,741,,0,TRUE
740,740,,0,TRUE
739,739,,0,TRUE
738,738,,0,TRUE
737,737,,0,TRUE
736,736,,0,TRUE
735,735,,0,TRUE
734,734,,0,TRUE
733,733,,0,TRUE
732,732,,0,TRUE
731,731,,0,TRUE
730,730,,0,TRUE
729,729,,0,TRUE
728,728,,0,TRUE
727,727,,0,TRUE
726,726,,0,TRUE
725,725,,0,TRUE
724,724,,0,TRUE
723,723,,0,TRUE
722,722,,0,TRUE
721,721,,0,TRUE
720,720,,0,TRUE
719,719,,0,TRUE
718,718,,0,TRUE
717,717,,0,TRUE
716,716,,0,TRUE
715,715,,0,TRUE
714,714,,0,TRUE
713,713,,0,TRUE
712,712,,0,TRUE
711,711,,0,TRUE
710,710,,0,TRUE
709,709,,0,TRUE
708,708,,0,TRUE
707,707,,0,TRUE
706,706,,0,TRUE
705,705,,0,TRUE
704,704,,0,TRUE
703,703,,0,TRUE
702,702,,0,TRUE
701,701,,0,TRUE
700,700,,0,TRUE
699,699,,0,TRUE
698,698,,0,TRUE
697,697,,0,TRUE
696,696,,0,TRUE
695,695,,0,TRUE
694,694,,0,TRUE
693,693,,0,TRUE
692,692,,0,TRUE
691,691,,0,TRUE
690,690,,0,TRUE
689,689,,0,TRUE
688,688,,0,TRUE
687,687,,0,TRUE
686,686,,0,TRUE
685,685,,0,TRUE
684,684,,0,TRUE
683,683,,0,TRUE
682,682,,0,TRUE
681,681,,0,TRUE
680,680,,0,TRUE
679,679,,0,TRUE
678,2135,solved,-1457,FALSE
677,677,,0,TRUE
676,676,,0,TRUE
675,675,,0,TRUE
674,674,,0,TRUE
673,673,,0,TRUE
672,672,,0,TRUE
671,671,,0,TRUE
670,670,,0,TRUE
669,669,,0,TRUE
668,668,,0,TRUE
667,667,,0,TRUE
666,666,,0,TRUE
665,665,,0,TRUE
664,664,,0,TRUE
663,663,,0,TRUE
662,662,,0,TRUE
661,661,,0,TRUE
660,660,,0,TRUE
659,659,,0,TRUE
658,658,,0,TRUE
657,657,,0,TRUE
656,656,,0,TRUE
655,655,,0,TRUE
654,654,,0,TRUE
653,653,,0,TRUE
652,652,,0,TRUE
651,651,,0,TRUE
650,650,,0,TRUE
649,649,,0,TRUE
648,648,,0,TRUE
647,647,,0,TRUE
646,646,,0,TRUE
645,645,,0,TRUE
644,644,,0,TRUE
643,643,,0,TRUE
642,642,,0,TRUE
641,641,,0,TRUE
640,640,,0,TRUE
639,639,,0,TRUE
638,638,,0,TRUE
637,637,,0,TRUE
636,636,,0,TRUE
635,635,,0,TRUE
634,634,,0,TRUE
633,633,,0,TRUE
632,632,,0,TRUE
631,631,,0,TRUE
630,630,,0,TRUE
629,629,,0,TRUE
628,628,,0,TRUE
627,627,,0,TRUE
626,626,,0,TRUE
625,625,,0,TRUE
624,624,,0,TRUE
623,623,,0,TRUE
622,622,,0,TRUE
621,621,,0,TRUE
620,620,,0,TRUE
619,619,,0,TRUE
618,618,,0,TRUE
617,617,,0,TRUE
616,616,,0,TRUE
615,615,,0,TRUE
614,614,,0,TRUE
613,613,,0,TRUE
612,612,,0,TRUE
611,611,,0,TRUE
610,610,,0,TRUE
609,609,,0,TRUE
608,608,,0,TRUE
607,607,,0,TRUE
606,606,,0,TRUE
605,605,,0,TRUE
604,604,,0,TRUE
603,603,,0,TRUE
602,602,,0,TRUE
601,601,,0,TRUE
600,600,,0,TRUE
599,599,,0,TRUE
598,598,,0,TRUE
597,597,,0,TRUE
596,596,,0,TRUE
595,595,,0,TRUE
594,594,,0,TRUE
593,593,,0,TRUE
592,592,,0,TRUE
591,591,,0,TRUE
590,590,,0,TRUE
589,589,,0,TRUE
588,588,,0,TRUE
587,587,,0,TRUE
586,586,,0,TRUE
585,585,,0,TRUE
584,584,,0,TRUE
583,583,,0,TRUE
582,582,,0,TRUE
581,581,,0,TRUE
580,580,,0,TRUE
579,579,,0,TRUE
578,578,,0,TRUE
577,577,,0,TRUE
576,576,,0,TRUE
575,575,,0,TRUE
574,574,,0,TRUE
573,573,,0,TRUE
572,572,,0,TRUE
571,571,,0,TRUE
570,570,,0,TRUE
569,569,,0,TRUE
568,568,,0,TRUE
567,567,,0,TRUE
566,566,,0,TRUE
565,565,,0,TRUE
564,564,,0,TRUE
563,563,,0,TRUE
562,562,,0,TRUE
561,561,,0,TRUE
560,560,,0,TRUE
559,559,,0,TRUE
558,558,,0,TRUE
557,557,,0,TRUE
556,556,,0,TRUE
555,555,,0,TRUE
554,554,,0,TRUE
553,553,,0,TRUE
552,552,,0,TRUE
551,551,,0,TRUE
550,550,,0,TRUE
549,549,,0,TRUE
548,548,,0,TRUE
547,547,,0,TRUE
546,546,,0,TRUE
545,545,,0,TRUE
544,544,,0,TRUE
543,543,,0,TRUE
542,542,,0,TRUE
541,541,,0,TRUE
540,540,,0,TRUE
539,539,,0,TRUE
538,538,,0,TRUE
537,537,,0,TRUE
536,536,,0,TRUE
535,535,,0,TRUE
534,534,,0,TRUE
533,533,,0,TRUE
532,532,,0,TRUE
531,531,,0,TRUE
530,530,,0,TRUE
529,529,,0,TRUE
528,528,,0,TRUE
527,527,,0,TRUE
526,526,,0,TRUE
525,525,,0,TRUE
524,524,,0,TRUE
523,523,,0,TRUE
522,522,,0,TRUE
521,521,,0,TRUE
520,520,,0,TRUE
519,519,,0,TRUE
518,518,,0,TRUE
517,517,,0,TRUE
516,516,,0,TRUE
515,515,,0,TRUE
514,514,,0,TRUE
513,513,,0,TRUE
512,512,,0,TRUE
511,511,,0,TRUE
510,510,,0,TRUE
509,509,,0,TRUE
508,508,,0,TRUE
507,507,,0,TRUE
506,506,,0,TRUE
505,505,,0,TRUE
504,504,,0,TRUE
503,503,,0,TRUE
502,502,,0,TRUE
501,501,,0,TRUE
500,500,,0,TRUE
499,499,,0,TRUE
498,498,,0,TRUE
497,497,,0,TRUE
496,496,,0,TRUE
495,495,,0,TRUE
494,494,,0,TRUE
493,493,,0,TRUE
492,492,,0,TRUE
491,491,,0,TRUE
490,490,,0,TRUE
489,489,,0,TRUE
488,488,,0,TRUE
487,487,,0,TRUE
486,486,,0,TRUE
485,485,,0,TRUE
484,484,,0,TRUE
483,483,,0,TRUE
482,482,,0,TRUE
481,481,,0,TRUE
480,480,,0,TRUE
479,479,,0,TRUE
478,478,,0,TRUE
477,477,,0,TRUE
476,476,,0,TRUE
475,475,,0,TRUE
474,474,,0,TRUE
473,473,,0,TRUE
472,472,,0,TRUE
471,471,,0,TRUE
470,470,,0,TRUE
469,469,,0,TRUE
468,468,,0,TRUE
467,467,,0,TRUE
466,466,,0,TRUE
465,465,,0,TRUE
464,464,,0,TRUE
463,463,,0,TRUE
462,462,,0,TRUE
461,461,,0,TRUE
460,460,,0,TRUE
459,459,,0,TRUE
458,458,,0,TRUE
457,457,,0,TRUE
456,456,,0,TRUE
455,455,,0,TRUE
454,454,,0,TRUE
453,453,,0,TRUE
452,452,,0,TRUE
451,451,,0,TRUE
450,450,,0,TRUE
449,449,,0,TRUE
448,448,,0,TRUE
447,447,,0,TRUE
446,446,,0,TRUE
445,445,,0,TRUE
444,444,,0,TRUE
443,443,,0,TRUE
442,442,,0,TRUE
441,441,,0,TRUE
440,440,,0,TRUE
439,439,,0,TRUE
438,438,,0,TRUE
437,437,,0,TRUE
436,436,,0,TRUE
435,435,,0,TRUE
434,434,,0,TRUE
433,433,,0,TRUE
432,432,,0,TRUE
431,431,,0,TRUE
430,430,,0,TRUE
429,429,,0,TRUE
428,428,,0,TRUE
427,427,,0,TRUE
426,426,,0,TRUE
425,425,,0,TRUE
424,424,,0,TRUE
423,423,,0,TRUE
422,422,,0,TRUE
421,421,,0,TRUE
420,420,,0,TRUE
419,419,,0,TRUE
418,418,,0,TRUE
417,417,,0,TRUE
416,416,,0,TRUE
415,415,,0,TRUE
414,414,,0,TRUE
413,413,,0,TRUE
412,412,,0,TRUE
411,411,,0,TRUE
410,410,,0,TRUE
409,409,,0,TRUE
408,408,,0,TRUE
407,407,,0,TRUE
406,406,,0,TRUE
405,405,,0,TRUE
404,404,,0,TRUE
403,403,,0,TRUE
402,402,,0,TRUE
401,401,,0,TRUE
400,400,,0,TRUE
399,399,,0,TRUE
398,398,,0,TRUE
397,397,,0,TRUE
396,396,,0,TRUE
395,395,,0,TRUE
394,394,,0,TRUE
393,393,,0,TRUE
392,392,,0,TRUE
391,391,,0,TRUE
390,390,,0,TRUE
389,389,,0,TRUE
388,388,,0,TRUE
387,387,,0,TRUE
386,386,,0,TRUE
385,385,,0,TRUE
384,384,,0,TRUE
383,383,,0,TRUE
382,382,,0,TRUE
381,381,,0,TRUE
380,380,,0,TRUE
379,379,,0,TRUE
378,378,,0,TRUE
377,377,,0,TRUE
376,376,,0,TRUE
375,375,,0,TRUE
374,374,,0,TRUE
373,373,,0,TRUE
372,372,,0,TRUE
371,371,,0,TRUE
370,370,,0,TRUE
369,369,,0,TRUE
368,368,,0,TRUE
367,367,,0,TRUE
366,366,,0,TRUE
365,365,,0,TRUE
364,364,,0,TRUE
363,363,,0,TRUE
362,362,,0,TRUE
361,361,,0,TRUE
360,360,,0,TRUE
359,359,,0,TRUE
358,358,,0,TRUE
357,357,,0,TRUE
356,356,,0,TRUE
355,355,,0,TRUE
354,354,,0,TRUE
353,353,,0,TRUE
352,352,,0,TRUE
351,351,,0,TRUE
350,350,,0,TRUE
349,2469,solved,-2120,FALSE
348,348,,0,TRUE
347,347,,0,TRUE
346,346,,0,TRUE
345,345,,0,TRUE
344,344,,0,TRUE
343,343,,0,TRUE
342,342,,0,TRUE
341,341,,0,TRUE
340,340,,0,TRUE
339,339,,0,TRUE
338,338,,0,TRUE
337,337,,0,TRUE
336,336,,0,TRUE
335,335,,0,TRUE
334,334,,0,TRUE
333,333,,0,TRUE
332,332,,0,TRUE
331,331,,0,TRUE
330,330,,0,TRUE
329,329,,0,TRUE
328,328,,0,TRUE
327,327,,0,TRUE
326,326,,0,TRUE
325,325,,0,TRUE
324,324,,0,TRUE
323,323,,0,TRUE
322,322,,0,TRUE
321,321,,0,TRUE
320,320,,0,TRUE
319,319,,0,TRUE
318,318,,0,TRUE
317,317,,0,TRUE
316,316,,0,TRUE
315,315,,0,TRUE
314,314,,0,TRUE
313,1955,solved,-1642,FALSE
312,312,,0,TRUE
311,311,,0,TRUE
310,310,,0,TRUE
309,309,,0,TRUE
308,308,,0,TRUE
307,307,,0,TRUE
306,306,,0,TRUE
305,305,,0,TRUE
304,304,,0,TRUE
303,303,,0,TRUE
302,302,,0,TRUE
301,301,,0,TRUE
300,300,,0,TRUE
299,299,,0,TRUE
298,298,,0,TRUE
297,297,,0,TRUE
296,296,,0,TRUE
